sim_id,pressure,control,chaos,mean_entropy,final_entropy
230,0.09090909361839294,0.6363636255264282,0.09090909361839294,1.4802892208099365,1.2676913738250732
231,0.09090909361839294,0.6363636255264282,0.13636364042758942,1.8395460844039917,1.6854966878890991
232,0.09090909361839294,0.6363636255264282,0.1818181872367859,2.103334426879883,1.9807147979736328
233,0.09090909361839294,0.6363636255264282,0.22727273404598236,2.314560890197754,2.197878122329712
234,0.09090909361839294,0.6363636255264282,0.27272725105285645,2.488663673400879,2.4161884784698486
235,0.09090909361839294,0.6363636255264282,0.3181818127632141,2.6362392902374268,2.5594656467437744
236,0.09090909361839294,0.6363636255264282,0.3636363744735718,2.774794340133667,2.7039034366607666
237,0.09090909361839294,0.6363636255264282,0.40909090638160706,2.890690565109253,2.829871892929077
238,0.09090909361839294,0.6363636255264282,0.45454543828964233,3.001342296600342,2.952723264694214
239,0.09090909361839294,0.6363636255264282,0.5,3.102395534515381,3.079606533050537
240,0.09090909361839294,0.7272727489471436,0.0,0.3791133463382721,-0.0
241,0.09090909361839294,0.7272727489471436,0.04545454680919647,0.9111573696136475,0.594445526599884
242,0.09090909361839294,0.7272727489471436,0.09090909361839294,1.455539345741272,1.248805284500122
243,0.09090909361839294,0.7272727489471436,0.13636364042758942,1.8066867589950562,1.6558654308319092
244,0.09090909361839294,0.7272727489471436,0.1818181872367859,2.0712509155273438,1.9602384567260742
245,0.09090909361839294,0.7272727489471436,0.22727273404598236,2.2787139415740967,2.1772546768188477
246,0.09090909361839294,0.7272727489471436,0.27272725105285645,2.4522032737731934,2.36417818069458
247,0.09090909361839294,0.7272727489471436,0.3181818127632141,2.6031837463378906,2.5199363231658936
248,0.09090909361839294,0.7272727489471436,0.3636363744735718,2.7376208305358887,2.66044282913208
249,0.09090909361839294,0.7272727489471436,0.40909090638160706,2.8563709259033203,2.8031718730926514
250,0.09090909361839294,0.7272727489471436,0.45454543828964233,2.961662769317627,2.9228460788726807
251,0.09090909361839294,0.7272727489471436,0.5,3.065943956375122,3.0402820110321045
252,0.09090909361839294,0.8181818127632141,0.0,0.3561771810054779,-0.0
253,0.09090909361839294,0.8181818127632141,0.04545454680919647,0.8792076706886292,0.5974038243293762
254,0.09090909361839294,0.8181818127632141,0.09090909361839294,1.419138789176941,1.2218265533447266
255,0.09090909361839294,0.8181818127632141,0.13636364042758942,1.7744121551513672,1.6280293464660645
256,0.09090909361839294,0.8181818127632141,0.1818181872367859,2.043436288833618,1.9332451820373535
257,0.09090909361839294,0.8181818127632141,0.22727273404598236,2.2529897689819336,2.1532106399536133
258,0.09090909361839294,0.8181818127632141,0.27272725105285645,2.4231626987457275,2.3318419456481934
259,0.09090909361839294,0.8181818127632141,0.3181818127632141,2.57751727104187,2.500159740447998
260,0.09090909361839294,0.8181818127632141,0.3636363744735718,2.7046749591827393,2.6534171104431152
261,0.09090909361839294,0.8181818127632141,0.40909090638160706,2.8265044689178467,2.7771823406219482
262,0.09090909361839294,0.8181818127632141,0.45454543828964233,2.935965061187744,2.889594316482544
263,0.09090909361839294,0.8181818127632141,0.5,3.035917282104492,3.0037925243377686
264,0.09090909361839294,0.9090908765792847,0.0,0.3515484929084778,-0.0
265,0.09090909361839294,0.9090908765792847,0.04545454680919647,0.8527430891990662,0.5724446177482605
266,0.09090909361839294,0.9090908765792847,0.09090909361839294,1.3961379528045654,1.2018018960952759
267,0.09090909361839294,0.9090908765792847,0.13636364042758942,1.7479579448699951,1.6025185585021973
268,0.09090909361839294,0.9090908765792847,0.1818181872367859,2.014977216720581,1.8978570699691772
269,0.09090909361839294,0.9090908765792847,0.22727273404598236,2.2275125980377197,2.1358232498168945
270,0.09090909361839294,0.9090908765792847,0.27272725105285645,2.399747371673584,2.3176236152648926
271,0.09090909361839294,0.9090908765792847,0.3181818127632141,2.545147657394409,2.4726979732513428
272,0.09090909361839294,0.9090908765792847,0.3636363744735718,2.6825084686279297,2.6371419429779053
273,0.09090909361839294,0.9090908765792847,0.40909090638160706,2.8015689849853516,2.7530357837677
274,0.09090909361839294,0.9090908765792847,0.45454543828964233,2.9010705947875977,2.8719305992126465
275,0.09090909361839294,0.9090908765792847,0.5,3.004307270050049,2.972778558731079
276,0.09090909361839294,1.0,0.0,0.31185320019721985,-0.0
277,0.09090909361839294,1.0,0.04545454680919647,0.8374807238578796,0.5436614155769348
278,0.09090909361839294,1.0,0.09090909361839294,1.371464490890503,1.1836276054382324
279,0.09090909361839294,1.0,0.13636364042758942,1.7263139486312866,1.5683720111846924
280,0.09090909361839294,1.0,0.1818181872367859,1.9898604154586792,1.8823140859603882
281,0.09090909361839294,1.0,0.22727273404598236,2.201280355453491,2.103677272796631
282,0.09090909361839294,1.0,0.27272725105285645,2.375028133392334,2.295705556869507
283,0.09090909361839294,1.0,0.3181818127632141,2.524170398712158,2.4460866451263428
284,0.09090909361839294,1.0,0.3636363744735718,2.653278350830078,2.606313943862915
285,0.09090909361839294,1.0,0.40909090638160706,2.7723166942596436,2.735208749771118
286,0.09090909361839294,1.0,0.45454543828964233,2.877182722091675,2.828554391860962
287,0.09090909361839294,1.0,0.5,2.975301504135132,2.933448553085327
288,0.1818181872367859,0.0,0.0,0.3289611041545868,-0.0
289,0.1818181872367859,0.0,0.04545454680919647,0.8582105040550232,0.5873097777366638
290,0.1818181872367859,0.0,0.09090909361839294,1.4328128099441528,1.2544981241226196
291,0.1818181872367859,0.0,0.13636364042758942,1.8031176328659058,1.6614552736282349
292,0.1818181872367859,0.0,0.1818181872367859,2.0734100341796875,1.9472404718399048
293,0.1818181872367859,0.0,0.22727273404598236,2.285559892654419,2.188903570175171
294,0.1818181872367859,0.0,0.27272725105285645,2.4732398986816406,2.4052438735961914
295,0.1818181872367859,0.0,0.3181818127632141,2.6323349475860596,2.5682222843170166
296,0.1818181872367859,0.0,0.3636363744735718,2.7776660919189453,2.7113192081451416
297,0.1818181872367859,0.0,0.40909090638160706,2.9078168869018555,2.8541100025177
298,0.1818181872367859,0.0,0.45454543828964233,3.026036262512207,2.9969687461853027
299,0.1818181872367859,0.0,0.5,3.12619686126709,3.08638334274292
300,0.1818181872367859,0.09090909361839294,0.0,0.3014679253101349,-0.0
301,0.1818181872367859,0.09090909361839294,0.04545454680919647,0.8080071806907654,0.5477456450462341
302,0.1818181872367859,0.09090909361839294,0.09090909361839294,1.3865907192230225,1.2240854501724243
303,0.1818181872367859,0.09090909361839294,0.13636364042758942,1.7565064430236816,1.619414210319519
304,0.1818181872367859,0.09090909361839294,0.1818181872367859,2.02915096282959,1.9239733219146729
305,0.1818181872367859,0.09090909361839294,0.22727273404598236,2.2424583435058594,2.147675037384033
306,0.1818181872367859,0.09090909361839294,0.27272725105285645,2.4251465797424316,2.3361899852752686
307,0.1818181872367859,0.09090909361839294,0.3181818127632141,2.5837242603302,2.515885829925537
308,0.1818181872367859,0.09090909361839294,0.3636363744735718,2.7205522060394287,2.6632156372070312
309,0.1818181872367859,0.09090909361839294,0.40909090638160706,2.849480390548706,2.792109489440918
