sim_id,pressure,control,chaos,final_entropy,mean_entropy,max_entropy,mean_instability,max_instability
17,0.3333333432674408,0.0,0.1666666716337204,1.5478203296661377,1.6832817792892456,3.4650301933288574,0.009023870341479778,0.0865941047668457
18,0.3333333432674408,0.0,0.3333333134651184,2.2487919330596924,2.345447301864624,3.4644482135772705,0.006606518756598234,0.05454421043395996
19,0.3333333432674408,0.0,0.5,2.70919132232666,2.7623870372772217,3.4643375873565674,0.005280335433781147,0.031206369400024414
20,0.3333333432674408,0.3333333432674408,0.0,-0.0,0.2581489682197571,3.4643282890319824,0.01650194078683853,0.20096316933631897
21,0.3333333432674408,0.3333333432674408,0.1666666716337204,1.466138243675232,1.6046756505966187,3.464775323867798,0.00926459301263094,0.1363506317138672
22,0.3333333432674408,0.3333333432674408,0.3333333134651184,2.178636074066162,2.2612764835357666,3.4648232460021973,0.006896250415593386,0.09784412384033203
23,0.3333333432674408,0.3333333432674408,0.5,2.6174464225769043,2.6695499420166016,3.4647774696350098,0.005503767170011997,0.06005382537841797
24,0.3333333432674408,0.6666666269302368,0.0,-0.0,0.230302631855011,3.4647347927093506,0.017677662894129753,0.2276516556739807
25,0.3333333432674408,0.6666666269302368,0.1666666716337204,1.426609992980957,1.5464756488800049,3.4649136066436768,0.009474165737628937,0.18139171600341797
26,0.3333333432674408,0.6666666269302368,0.3333333134651184,2.1240880489349365,2.1990365982055664,3.4650485515594482,0.007452636957168579,0.14208626747131348
27,0.3333333432674408,0.6666666269302368,0.5,2.557441234588623,2.60426664352417,3.4649202823638916,0.006302368827164173,0.09393787384033203
28,0.3333333432674408,1.0,0.0,-0.0,0.2170279622077942,3.4644641876220703,0.01876230724155903,0.28250956535339355
29,0.3333333432674408,1.0,0.1666666716337204,1.3813753128051758,1.4967429637908936,3.4643661975860596,0.009845900349318981,0.24746990203857422
30,0.3333333432674408,1.0,0.3333333134651184,2.0861549377441406,2.154472827911377,3.464399814605713,0.0077437832951545715,0.1800215244293213
31,0.3333333432674408,1.0,0.5,2.5010318756103516,2.5535874366760254,3.4648056030273438,0.006677508819848299,0.12043356895446777
32,0.6666666269302368,0.0,0.0,-0.0,0.15220628678798676,3.4650018215179443,0.013790451921522617,0.26788127422332764
33,0.6666666269302368,0.0,0.1666666716337204,1.2032983303070068,1.2913625240325928,3.464618444442749,0.011302879080176353,0.18162846565246582
34,0.6666666269302368,0.0,0.3333333134651184,1.882140040397644,1.9391112327575684,3.4649391174316406,0.009029228240251541,0.1401987075805664
35,0.6666666269302368,0.0,0.5,2.285006523132324,2.3348758220672607,3.464927911758423,0.008230783976614475,0.09281563758850098
